stock_symbol,date_only,data_source,Open,High,Low,Close,Volume,daily_return,sentiment_compound_filled,sentiment_positive_filled,sentiment_negative_filled,sentiment_neutral_filled,prev_day_sentiment_compound_filled,prev_day_sentiment_positive_filled,prev_day_sentiment_negative_filled,prev_day_sentiment_neutral_filled,sentiment_compound_is_filled,prev_day_sentiment_compound_is_filled,no_post_prediction,post_count_filled,prev_day_post_count_filled,day_of_week,month,is_quarter_end,volatility,sentiment_7day_avg,next_day_direction,predicted_direction,next_day_up,next_day_return
MSFT,2024-04-05,news,416.8276975,423.2784486,415.1504998,422.295929,16544300,1.311868555,0.02,0.221,0,0.779,0.9485,0.221,0,0.779,TRUE,TRUE,TRUE,1,1,4,4,FALSE,1.949954108,0.9485,flat,flat,0,-0.1364200371
MSFT,2024-04-08,news,421.9485777,424.0425761,420.0927209,421.3729553,14272400,-0.1364200371,1.40715,0.157,0,0.843,0.9485,0.221,0,0.779,FALSE,TRUE,TRUE,2,1,0,4,FALSE,0.9360987042,0.9425928571,flat,up,0,-0.03752079101
MSFT,2024-04-09,news,423.2089317,424.4990697,418.4254449,423.0501404,12512300,-0.03752079101,0.02,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,FALSE,FALSE,2,2,1,4,FALSE,1.435136264,0.9366857143,flat,flat,0,0.2534421275
MSFT,2024-04-10,news,418.9911395,420.8171945,416.5200155,420.0530396,16216600,0.2534421275,0.04,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,2,4,FALSE,1.025601399,0.9307785714,flat,flat,0,0.4955110881
MSFT,2024-04-11,news,422.5936542,426.1167444,419.1598481,424.6876526,17966400,0.4955110881,0.03,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,3,4,FALSE,1.646237764,0.9248714286,down,flat,0,-0.5070142574
MSFT,2024-04-12,news,420.8370424,421.9584855,416.5894724,418.7033386,19232100,-0.5070142574,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,4,4,FALSE,1.275793849,0.9189642857,down,down,0,-3.037972637
MSFT,2024-04-15,news,423.3677472,423.5860816,410.2975202,410.5059509,20273500,-3.037972637,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,0,4,FALSE,3.138775072,0.9130571429,flat,up,0,0.002407132178
MSFT,2024-04-16,news,411.4289086,415.2298763,410.5952767,411.4388123,16765600,0.002407132178,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,1,4,FALSE,1.126464247,0.90715,down,down,0,-1.296585659
MSFT,2024-04-17,news,414.0885563,415.7062109,407.2209748,408.7195435,15855500,-1.296585659,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,2,4,FALSE,2.049135605,0.90715,down,down,0,-1.548843434
MSFT,2024-04-18,news,407.5187674,408.7692304,400.8893873,401.2069397,21029900,-1.548843434,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,3,4,FALSE,1.933614774,0.90715,down,down,0,-1.215257203
MSFT,2024-04-19,news,400.9687489,402.4077746,394.7561699,396.0959473,30276500,-1.215257203,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,4,4,FALSE,1.908279582,0.90715,flat,up,0,0.2199572366
MSFT,2024-04-22,news,397.0486294,399.7976608,392.7514506,397.9219666,20286900,0.2199572366,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,0,4,FALSE,1.774646656,0.90715,up,up,1,0.8237723061
MSFT,2024-04-23,news,401.1771474,405.1071651,400.0060952,404.4819336,15734500,0.8237723061,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,1,4,FALSE,1.271525523,0.90715,flat,up,0,-0.1220822353
MSFT,2024-04-24,news,406.4568134,409.3447683,403.6978783,405.9606018,15065300,-0.1220822353,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,2,4,FALSE,1.389296434,0.90715,up,up,1,1.271479273
MSFT,2024-04-25,news,391.0444909,396.8601063,385.089952,396.0165405,40586500,1.271479273,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,3,4,FALSE,3.009927139,0.90715,down,down,0,-1.419318707
MSFT,2024-04-26,news,409.0470757,409.8707736,402.6856395,403.241394,29694700,-1.419318707,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,4,4,FALSE,1.756554334,0.90715,down,down,0,-0.7402837754
MSFT,2024-04-29,news,402.1794789,403.2413789,396.1653971,399.2022095,19582100,-0.7402837754,0.03,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,0,4,FALSE,1.759408978,0.90715,down,flat,0,-3.028719011
MSFT,2024-04-30,news,398.4479657,399.1129026,386.2213354,386.3800964,28781400,-3.028719011,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,1,4,FALSE,3.235445603,0.90715,up,down,1,0.5934686271
MSFT,2024-05-01,news,389.6352688,398.6762601,387.3527074,391.9476318,23562500,0.5934686271,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,2,5,FALSE,2.906192936,0.90715,flat,up,0,0.04526295683
MSFT,2024-05-02,news,394.6469937,396.8997833,391.6597903,394.8256226,17709400,0.04526295683,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,3,5,FALSE,1.32776712,0.90715,up,down,1,1.088795092
MSFT,2024-05-03,news,399.2319782,404.065074,398.8151472,403.5787964,17446700,1.088795092,1.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,4,5,FALSE,1.315006603,0.90715,up,up,1,1.169390025
MSFT,2024-05-06,news,405.6628958,410.7937065,403.2909899,410.4066772,16996600,1.169390025,0.01,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,0,5,FALSE,1.849495395,0.90715,down,flat,0,-1.282980581
MSFT,2024-05-07,news,411.5182243,411.5281582,405.9904196,406.2385254,20018200,-1.282980581,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,1,5,FALSE,1.345684908,0.90715,up,down,1,0.5806392041
MSFT,2024-05-08,news,405.0774051,409.106641,403.6284454,407.4294434,11792300,0.5806392041,0.03,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,2,5,FALSE,1.352382426,0.90715,flat,flat,0,0.4262366877
MSFT,2024-05-09,news,407.4592127,409.5929166,406.0003494,409.1959534,14689700,0.4262366877,0.05,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,3,5,FALSE,0.8816998448,0.90715,flat,flat,0,0.4358957191
MSFT,2024-05-10,news,409.8112455,412.2327606,408.6798685,411.5975952,13402300,0.4358957191,0.40715,0.157,0,0.843,0.90715,0.157,0,0.843,TRUE,TRUE,TRUE,2,2,4,5,FALSE,0.8669581704,0.90715,down,down,0,-1.026293257
MSFT,2024-05-13,news,414.8428312,415.1802514,407.7073059,410.5853271,15440200,-1.026293257,1.4382,0.217,0,0.783,0.90715,0.157,0,0.843,FALSE,TRUE,TRUE,1,2,0,5,FALSE,1.801391977,0.9115857143,up,up,1,1.101890361
MSFT,2024-05-14,news,408.8981988,414.3267549,408.4317586,413.4038086,15109300,1.101890361,0.4382,0.217,0,0.783,0.9382,0.217,0,0.783,TRUE,FALSE,FALSE,1,1,1,5,FALSE,1.441678219,0.9160214286,up,down,1,1.239529254
MSFT,2024-05-15,news,415.4817268,421.357531,414.8553676,420.6317444,22239500,1.239529254,0.04,0.217,0,0.783,0.9382,0.217,0,0.783,TRUE,TRUE,TRUE,1,1,2,5,FALSE,1.564969763,0.9204571429,flat,flat,0,-0.1920335662
MSFT,2024-05-16,news,419.3591433,422.9582208,417.9175523,418.553833,17530100,-0.1920335662,0.01,0.217,0,0.783,0.9382,0.217,0,0.783,TRUE,TRUE,TRUE,1,1,3,5,FALSE,1.201993236,0.9248928571,down,flat,0,-0.5514311172
MSFT,2024-05-17,news,420.0948847,420.4726906,415.6109732,417.7783508,15352200,-0.5514311172,1.4382,0.217,0,0.783,0.9382,0.217,0,0.783,TRUE,TRUE,TRUE,1,1,4,5,FALSE,1.157290327,0.9293285714,up,up,1,1.220819349
MSFT,2024-05-20,news,417.7783131,424.3003492,417.559585,422.8786316,16272100,1.220819349,1.4382,0.217,0,0.783,0.9382,0.217,0,0.783,TRUE,TRUE,TRUE,1,1,0,5,FALSE,1.613478717,0.9337642857,up,up,1,0.5177757051
MSFT,2024-05-21,news,424.3600483,430.4645325,422.3915254,426.5572815,21453300,0.5177757051,1.4393,0.186,0,0.814,0.9382,0.217,0,0.783,FALSE,TRUE,TRUE,1,1,1,5,FALSE,1.902395655,0.9383571429,flat,up,0,0.09997737205
MSFT,2024-05-22,news,427.6011821,429.9077642,424.6583193,428.0286865,18073700,0.09997737205,0.01,0.186,0,0.814,0.9393,0.186,0,0.814,TRUE,FALSE,FALSE,1,1,2,5,FALSE,1.227649753,0.9385142857,down,flat,0,-1.378848697
MSFT,2024-05-23,news,430.4645379,431.0908972,422.9582396,424.5290833,17211700,-1.378848697,1.4393,0.186,0,0.814,0.9393,0.186,0,0.814,TRUE,TRUE,TRUE,1,1,3,5,FALSE,1.889274696,0.9386714286,up,up,1,0.6952412752
MSFT,2024-05-24,news,424.7179618,428.5655622,421.9540502,427.6707764,11845800,0.6952412752,0.04,0.186,0,0.814,0.9393,0.186,0,0.814,TRUE,TRUE,TRUE,1,1,4,5,FALSE,1.556682942,0.9388285714,flat,flat,0,0.1606038763
MSFT,2024-05-28,news,427.1438549,428.3269711,424.1313899,427.8298645,15718000,0.1606038763,1.4393,0.186,0,0.814,0.9393,0.186,0,0.814,TRUE,TRUE,TRUE,1,1,1,5,FALSE,0.9822408055,0.9389857143,up,up,1,0.8174988763
MSFT,2024-05-29,news,423.2266503,428.44627,423.2266503,426.6865234,15517100,0.8174988763,0.4393,0.186,0,0.814,0.9393,0.186,0,0.814,TRUE,TRUE,TRUE,1,1,2,5,FALSE,1.233291825,0.9391428571,down,down,0,-2.269614575
MSFT,2024-05-30,news,421.8446642,421.8446642,411.8428815,412.2704163,28424800,-2.269614575,0.02,0.218,0,0.782,0.9393,0.186,0,0.814,FALSE,TRUE,TRUE,1,1,3,5,FALSE,2.370963433,0.9433142857,flat,flat,0,-0.3887210839
MSFT,2024-05-31,news,414.3383733,414.3383733,402.1692128,412.7277527,47995300,-0.3887210839,0.02,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,FALSE,FALSE,1,1,4,5,FALSE,2.937010254,0.9473285714,flat,flat,0,-0.4837219386
MSFT,2024-06-03,news,413.1254536,414.0202396,406.5537183,411.1270752,17484700,-0.4837219386,0.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,0,6,FALSE,1.807325409,0.9513428571,up,down,1,0.88257758
MSFT,2024-06-04,news,410.0433721,414.0301771,407.3092856,413.662323,14348900,0.88257758,0.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,1,6,FALSE,1.63906842,0.9553571429,up,down,1,1.483931032
MSFT,2024-06-05,news,415.3922317,421.6259378,413.89096,421.556366,16988000,1.483931032,0.04,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,2,6,FALSE,1.862090143,0.9593714286,flat,flat,0,0.1202752851
MSFT,2024-06-06,news,421.5563569,422.8488219,418.1461825,422.063385,14861300,0.1202752851,0.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,3,6,FALSE,1.115542293,0.9633857143,down,down,0,-0.5513857429
MSFT,2024-06-07,news,423.7337156,423.8132394,420.552221,421.3973083,13621700,-0.5513857429,1.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,4,6,FALSE,0.7695914325,0.9674,up,up,1,0.7464051846
MSFT,2024-06-10,news,422.2423735,425.6027887,421.4370632,425.3940125,14003000,0.7464051846,1.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,0,6,FALSE,0.9865721223,0.9674,up,up,1,1.692202102
MSFT,2024-06-11,news,423.0178608,430.3153824,422.7891809,430.176178,14551100,1.692202102,1.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,1,6,FALSE,1.779168734,0.9674,up,up,1,1.318567982
MSFT,2024-06-12,news,432.8009161,440.8341458,430.7428874,438.5076904,22366200,1.318567982,0.05,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,2,6,FALSE,2.331616679,0.9674,flat,flat,0,0.16558477
MSFT,2024-06-13,news,438.2989324,440.8242427,436.8274859,439.0246887,15960600,0.16558477,1.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,3,6,FALSE,0.9118792051,0.9674,up,up,1,0.9788282734
MSFT,2024-06-14,news,435.7437888,440.575681,434.1928185,440.0089722,13582000,0.9788282734,1.4674,0.218,0,0.782,0.9674,0.218,0,0.782,TRUE,TRUE,TRUE,1,1,4,6,FALSE,1.46482008,0.9674,up,up,1,1.305948808
MSFT,2024-06-17,news,440.0288392,448.330526,438.1696653,445.7753906,20790000,1.305948808,-1.4505,0.058,0.305,0.638,0.9674,0.218,0,0.782,FALSE,TRUE,TRUE,1,1,0,6,FALSE,2.30913516,0.6934142857,down,down,0,-0.7493707459
MSFT,2024-06-18,news,447.1076349,447.5351697,442.3155501,443.7571411,17112500,-0.7493707459,-0.4505,0.058,0.305,0.638,-0.9505,0.058,0.305,0.638,TRUE,FALSE,FALSE,1,1,1,6,FALSE,1.167419026,0.4194285714,flat,up,0,-0.1344332517
MSFT,2024-06-20,news,443.7173533,443.9460332,438.7164619,443.1208496,19877400,-0.1344332517,-0.4505,0.058,0.305,0.638,-0.9505,0.058,0.305,0.638,TRUE,TRUE,TRUE,1,1,3,6,FALSE,1.178581651,0.1454428571,up,up,1,0.5364553333
MSFT,2024-06-21,news,444.7911403,447.9726046,443.9261796,447.1772461,34486200,0.5364553333,-0.4505,0.058,0.305,0.638,-0.9505,0.058,0.305,0.638,TRUE,TRUE,TRUE,1,1,4,6,FALSE,0.9097359654,-0.1285428571,flat,up,0,-0.4735381109
MSFT,2024-06-24,news,447.1970859,450.130027,443.8267189,445.0794373,15913700,-0.4735381109,0.4524,0.201,0,0.799,-0.9505,0.058,0.305,0.638,FALSE,TRUE,TRUE,1,1,0,6,FALSE,1.409514564,-0.1306857143,up,down,1,0.6023451661
MSFT,2024-06-25,news,445.6560663,448.8077355,444.1647465,448.3404541,16747500,0.6023451661,1.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,FALSE,FALSE,1,1,1,6,FALSE,1.041832332,-0.1328285714,up,up,1,0.7037870072
MSFT,2024-06-26,news,446.4017396,450.9751265,445.5964293,449.543457,16507000,0.7037870072,0.04,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,2,6,FALSE,1.204900593,-0.1349714286,flat,flat,0,0.1481740543
MSFT,2024-06-27,news,449.5633559,453.5302876,449.1557248,450.2294922,14806300,0.1481740543,0.05,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,3,6,FALSE,0.9730692391,0.1368714286,down,flat,0,-1.350783547
MSFT,2024-06-28,news,450.4481971,452.7448272,443.8267333,444.3636169,28362300,-1.350783547,0.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,4,6,FALSE,1.979826754,0.4087142857,up,down,1,1.798691049
MSFT,2024-07-01,news,446.0636978,454.7232863,443.0810582,454.0870056,17662800,1.798691049,1.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,0,7,FALSE,2.609992279,0.6805571429,up,up,1,1.341568051
MSFT,2024-07-02,news,450.5774503,456.9304571,450.4879444,456.6222534,13979800,1.341568051,1.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,1,7,FALSE,1.429834689,0.9524,up,up,1,0.5630822494
MSFT,2024-07-03,news,455.5385808,458.352191,455.2303771,458.1036377,9932800,0.5630822494,0.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,2,7,FALSE,0.6853017556,0.9524,up,down,1,1.729730089
MSFT,2024-07-05,news,456.9503322,465.6397766,456.3140515,464.8543396,16000300,1.729730089,1.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,4,7,FALSE,2.040861857,0.9524,flat,up,0,-0.06644466117
MSFT,2024-07-08,news,463.8501959,464.9935654,461.7722938,463.5419922,12962300,-0.06644466117,0.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,0,7,FALSE,0.6944637952,0.9524,down,down,0,-1.597428577
MSFT,2024-07-09,news,464.2975902,464.6256672,455.3496709,456.8807678,17207200,-1.597428577,1.4524,0.201,0,0.799,0.9524,0.201,0,0.799,TRUE,TRUE,TRUE,1,1,1,7,FALSE,1.997855797,0.9524,up,up,1,1.09058557
MSFT,2024-07-10,news,458.5510493,463.7607172,456.2046902,463.5519409,18196100,1.09058557,0.2003,0.104,0,0.896,0.9524,0.201,0,0.799,FALSE,TRUE,TRUE,1,1,2,7,FALSE,1.64780497,0.9163857143,down,down,0,-1.78841388
MSFT,2024-07-11,news,460.3008713,462.090443,448.9369905,452.0687866,23111200,-1.78841388,0.9576,0.055,0,0.945,0.7003,0.104,0,0.896,FALSE,FALSE,FALSE,1,1,3,7,FALSE,2.857577146,0.8457,flat,up,0,-0.1716811134
MSFT,2024-07-12,news,451.7009002,453.7191519,448.0422026,450.925415,16324300,-0.1716811134,0.9576,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,FALSE,FALSE,1,1,4,7,FALSE,1.256793878,0.7750142857,flat,up,0,0.1455997529
MSFT,2024-07-15,news,450.6768539,454.6139603,448.81768,451.3330383,14429400,0.1455997529,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,0,7,FALSE,1.286127784,0.7043285714,down,down,0,-1.034743559
MSFT,2024-07-16,news,451.591577,451.6711007,444.0753267,446.9187622,17175700,-1.034743559,0.04,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,1,7,FALSE,1.682000817,0.6336428571,flat,flat,0,0.2101251008
MSFT,2024-07-17,news,440.0288496,442.2757813,436.6385787,440.9534607,21778000,0.2101251008,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,2,7,FALSE,1.281098415,0.5629571429,down,down,0,-0.8934602452
MSFT,2024-07-18,news,441.7687136,442.0769173,431.8862315,437.8216858,20794800,-0.8934602452,0.9576,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,3,7,FALSE,2.306792115,0.4922714286,up,up,1,0.9258783633
MSFT,2024-07-19,news,430.5937917,438.5872752,429.5001509,434.5805664,20940400,0.9258783633,0.02,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,4,7,FALSE,2.110370473,0.4576,flat,flat,0,0.2603032831
MSFT,2024-07-22,news,439.2334919,442.0272287,436.3701528,440.3768311,15808800,0.2603032831,0.9576,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,0,7,FALSE,1.287942763,0.4576,flat,up,0,0.2140149178
MSFT,2024-07-23,news,441.3312421,445.7952801,440.5358837,442.2757568,13107100,0.2140149178,0.03,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,1,7,FALSE,1.191711786,0.4576,down,flat,0,-2.622322168
MSFT,2024-07-24,news,437.9012416,438.9252801,425.1156434,426.4180603,26805800,-2.622322168,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,2,7,FALSE,3.153596155,0.4576,down,down,0,-2.42537178
MSFT,2024-07-25,news,426.3186639,427.3128772,415.0940172,415.9788513,29943800,-2.42537178,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,3,7,FALSE,2.866133017,0.4576,up,down,1,1.690573075
MSFT,2024-07-26,news,415.779987,426.4379541,414.8553456,422.8090515,23583800,1.690573075,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,4,7,FALSE,2.785754202,0.4576,down,down,0,-1.123772125
MSFT,2024-07-29,news,429.08253,429.6492388,422.2423685,424.2606201,15125800,-1.123772125,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,0,7,FALSE,1.726211113,0.4576,down,down,0,-1.122226639
MSFT,2024-07-30,news,425.2448983,426.5671886,414.9448331,420.4726868,32687600,-1.122226639,0.03,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,1,7,FALSE,2.733096981,0.4576,down,flat,0,-0.5112946246
MSFT,2024-07-31,news,418.06666,419.3392517,409.8246239,415.9291077,42891400,-0.5112946246,0.05,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,2,7,FALSE,2.275863811,0.4576,down,flat,0,-0.8745509919
MSFT,2024-08-01,news,418.3549862,424.9863714,410.6995324,414.6962585,30296400,-0.8745509919,-0.0424,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,3,8,FALSE,3.41500388,0.4576,down,down,0,-0.969720501
MSFT,2024-08-02,news,410.1030127,412.5984976,402.0001808,406.1261597,29437900,-0.969720501,0.9576,0.055,0,0.945,0.4576,0.055,0,0.945,TRUE,TRUE,TRUE,1,1,4,8,FALSE,2.584306023,0.4576,up,up,1,1.536598469
MSFT,2024-08-05,news,386.9179968,398.7193036,383.3487444,392.8633728,40709200,1.536598469,0.01,0.089,0.071,0.841,0.4576,0.055,0,0.945,FALSE,TRUE,TRUE,1,1,0,8,FALSE,3.972562489,0.4141,flat,flat,0,-0.09750366211
MSFT,2024-08-06,news,397.6853041,403.3225067,396.1939842,397.2975464,24946500,-0.09750366211,-0.3469,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,FALSE,FALSE,1,1,1,8,FALSE,1.792503357,0.3706,down,down,0,-2.498537002
MSFT,2024-08-07,news,406.2753291,407.7069683,395.1699534,396.1243896,20650900,-2.498537002,0.05,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,2,8,FALSE,3.085842037,0.3271,flat,flat,0,0.06212106115
MSFT,2024-08-08,news,400.1111879,403.5113803,397.6256547,400.3597412,20203000,0.06212106115,0.6531,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,3,8,FALSE,1.471022481,0.2836,flat,up,0,0.4925352673
MSFT,2024-08-09,news,401.6919661,405.6886923,399.9322196,403.6704407,19276700,0.4925352673,0.04,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,4,8,FALSE,1.433056467,0.2401,flat,flat,0,-0.06141600784
MSFT,2024-08-12,news,404.7044554,406.3946301,401.9007667,404.4559021,16762900,-0.06141600784,-0.3469,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,0,8,FALSE,1.11040622,0.1966,up,down,1,1.079131196
MSFT,2024-08-13,news,407.2197915,412.5487902,407.1999181,411.6142273,19414300,1.079131196,0.03,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,1,8,FALSE,1.313509834,0.1531,flat,flat,0,0.4966243055
MSFT,2024-08-14,news,412.3996465,415.3027626,410.0632696,414.4477234,18267000,0.4966243055,0.02,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,2,8,FALSE,1.270489192,0.1531,flat,flat,0,0.2929992906
MSFT,2024-08-15,news,418.1229861,419.4277505,415.9915507,419.3480835,20752100,0.2929992906,-0.3469,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,3,8,FALSE,0.8218155764,0.1531,down,down,0,-0.5064205544
MSFT,2024-08-16,news,418.9198053,419.6568395,415.6329698,416.7983093,22775600,-0.5064205544,0.6531,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,4,8,FALSE,0.9605345902,0.1531,up,up,1,0.6134254766
MSFT,2024-08-19,news,417.2863287,420.0651917,414.7963157,419.8460693,15234000,0.6134254766,-0.3469,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,0,8,FALSE,1.262652438,0.1531,up,down,1,0.7351139427
MSFT,2024-08-20,news,420.0154353,424.1587905,419.9556774,423.1030273,16387600,0.7351139427,0.05,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,1,8,FALSE,1.00070443,0.1531,flat,flat,0,0.01415489485
MSFT,2024-08-21,news,422.3858904,424.6966299,420.0353326,422.4456787,16067300,0.01415489485,-0.3469,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,2,8,FALSE,1.103563673,0.1531,down,down,0,-2.076066986
MSFT,2024-08-22,news,422.6647571,425.0850729,412.9537063,413.8899536,19361900,-2.076066986,0.05,0.089,0.071,0.841,0.1531,0.089,0.071,0.841,TRUE,TRUE,TRUE,1,1,3,8,FALSE,2.870210108,0.1531,flat,flat,0,-0.04556631886
MSFT,2024-08-23,news,415.3142739,417.5851647,410.4437938,415.1250305,18493800,-0.04556631886,0.3807,0.165,0.045,0.791,0.1531,0.089,0.071,0.841,FALSE,TRUE,TRUE,1,1,4,8,FALSE,1.719510106,0.2570428571,down,down,0,-0.6916936659
MSFT,2024-08-26,news,414.7067265,415.613095,409.696821,411.8382263,13152800,-0.6916936659,0.01,0.165,0.045,0.791,0.8807,0.165,0.045,0.791,TRUE,FALSE,FALSE,1,1,0,8,FALSE,1.426616353,0.3609857143,flat,flat,0,0.237371269
MSFT,2024-08-27,news,411.2107325,412.7047404,408.6111732,412.1868286,13492900,0.237371269,0.3807,0.165,0.045,0.791,0.8807,0.165,0.045,0.791,TRUE,TRUE,TRUE,1,1,1,8,FALSE,0.9954913281,0.4649285714,down,down,0,-1.031623296
MSFT,2024-08-28,news,413.2226484,413.3421642,405.6828816,408.9597473,14882700,-1.031623296,0.03,0.165,0.045,0.791,0.8807,0.165,0.045,0.791,TRUE,TRUE,TRUE,1,1,2,8,FALSE,1.853548581,0.5688714286,flat,flat,0,-0.438619394
MSFT,2024-08-29,news,413.2824329,420.3640159,408.9597737,411.469696,17045200,-0.438619394,0.04,0.165,0.045,0.791,0.8807,0.165,0.045,0.791,TRUE,TRUE,TRUE,1,1,3,8,FALSE,2.75943067,0.6728142857,flat,flat,0,0.370550655
MSFT,2024-08-30,news,413.9397763,415.8222103,410.4836369,415.4736328,24308300,0.370550655,0.3807,0.165,0.045,0.791,0.8807,0.165,0.045,0.791,TRUE,TRUE,TRUE,1,1,4,8,FALSE,1.289698093,0.7767571429,down,down,0,-2.026752446
